4.916888297872340496e-01,5.176196808510638014e-01,5.585106382978722861e-01,4.916888297872340496e-01,4.956781914893617080e-01
5.352393617021277139e-01,5.093085106382978511e-01,5.425531914893616525e-01,5.774601063829787329e-01,5.408909574468084847e-01
5.900930851063830307e-01,5.661569148936169693e-01,5.664893617021277139e-01,5.581781914893616525e-01,5.495345744680850686e-01
5.698138297872340496e-01,4.690824468085106336e-01,5.638297872340425343e-01,5.771276595744680993e-01,5.332446808510638014e-01
5.927526595744680993e-01,5.545212765957446832e-01,5.664893617021277139e-01,5.531914893617021489e-01,5.009973404255319007e-01
5.053191489361702482e-01,6.246675531914893664e-01,6.343085106382978511e-01,5.678191489361702482e-01,5.930851063829787329e-01
6.166888297872340496e-01,5.621675531914893664e-01,6.200132978723403854e-01,6.236702127659574657e-01,5.432180851063830307e-01
5.900930851063830307e-01,6.123670212765957022e-01,6.422872340425531679e-01,5.558510638297872175e-01,6.040558510638297518e-01
