9.330833554267883301e-01,9.223333597183227539e-01,9.296666383743286133e-01,9.258333444595336914e-01,9.361666440963745117e-01
9.534999728202819824e-01,9.475833177566528320e-01,9.522500038146972656e-01,9.479166865348815918e-01,9.548333287239074707e-01
9.595000147819519043e-01,9.629999995231628418e-01,9.561666846275329590e-01,9.547500014305114746e-01,9.618333578109741211e-01
9.679999947547912598e-01,9.663333296775817871e-01,9.645000100135803223e-01,9.591666460037231445e-01,9.695000052452087402e-01
9.703333377838134766e-01,9.674166440963745117e-01,9.684166908264160156e-01,9.638333320617675781e-01,9.719166755676269531e-01
9.754166603088378906e-01,9.722499847412109375e-01,9.714166522026062012e-01,9.702500104904174805e-01,9.745000004768371582e-01
9.736666679382324219e-01,9.766666889190673828e-01,9.763333201408386230e-01,9.727500081062316895e-01,9.784166812896728516e-01
9.773333072662353516e-01,9.761666655540466309e-01,9.760000109672546387e-01,9.725000262260437012e-01,9.754999876022338867e-01
